latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_CGVD28_HTv2,rcvr_clk_ns
61.0368937,-69.6820389,-23.729,17.41667,265,2017,-2.294,-53.695
61.0369023,-69.6820509,-23.774,17.41694,265,2017,-2.339,-53.958
61.0369093,-69.6820701,-23.212,17.41722,265,2017,-1.777,-52.037
61.0369154,-69.6820816,-23.632,17.41750,265,2017,-2.197,-53.106
61.0369237,-69.6820958,-24.378,17.41778,265,2017,-2.943,-54.322
61.0369304,-69.6821138,-23.712,17.41806,265,2017,-2.277,-53.859
61.0369374,-69.6821319,-24.046,17.41833,265,2017,-2.611,-53.792
61.0369433,-69.6821517,-23.999,17.41861,265,2017,-2.564,-54.033
61.0369829,-69.6823076,-22.803,17.42056,265,2017,-1.367,-49.579
61.0369918,-69.6823289,-22.099,17.42083,265,2017,-0.663,-48.122
61.0369975,-69.6823483,-22.032,17.42111,265,2017,-0.596,-48.326
61.0370067,-69.6823647,-22.122,17.42139,265,2017,-0.686,-48.746
61.0370151,-69.6823838,-22.598,17.42167,265,2017,-1.162,-48.930
61.0370211,-69.6824043,-22.090,17.42194,265,2017,-0.654,-49.375
61.0370263,-69.6824273,-22.392,17.42222,265,2017,-0.956,-49.148
61.0370328,-69.6824478,-22.189,17.42250,265,2017,-0.753,-49.612
61.0370359,-69.6824747,-22.308,17.42278,265,2017,-0.872,-48.928
61.0371546,-69.6828338,-24.110,17.42722,265,2017,-2.674,-50.598
61.0371678,-69.6828833,-22.220,17.42778,265,2017,-0.784,-43.854
61.0371676,-69.6829185,-19.631,17.42833,265,2017,1.805,-43.505
61.0371670,-69.6829469,-19.176,17.42861,265,2017,2.260,-43.075
61.0372016,-69.6830944,-20.133,17.43056,265,2017,1.303,-46.372
61.0371995,-69.6831182,-20.256,17.43083,265,2017,1.180,-47.626
61.0372062,-69.6831482,-19.639,17.43111,265,2017,1.798,-44.212
61.0372215,-69.6832352,-20.367,17.43222,265,2017,1.070,-48.437
61.0372291,-69.6832579,-20.403,17.43250,265,2017,1.034,-48.441
61.0372365,-69.6832845,-20.397,17.43278,265,2017,1.040,-47.424
61.0372433,-69.6833073,-20.319,17.43306,265,2017,1.118,-47.227
61.0372713,-69.6833805,-21.290,17.43389,265,2017,0.147,-49.026
61.0372806,-69.6833975,-21.367,17.43417,265,2017,0.070,-49.324
61.0372916,-69.6834133,-21.467,17.43444,265,2017,-0.030,-49.037
61.0373023,-69.6834284,-21.265,17.43472,265,2017,0.172,-48.696
61.0373134,-69.6834425,-21.530,17.43500,265,2017,-0.093,-49.515
61.0373261,-69.6834569,-21.523,17.43528,265,2017,-0.086,-48.966
61.0373377,-69.6834690,-21.209,17.43556,265,2017,0.228,-48.949
61.0373481,-69.6834802,-21.377,17.43583,265,2017,0.060,-49.163
61.0373607,-69.6834915,-21.480,17.43611,265,2017,-0.043,-49.631
61.0373736,-69.6835011,-21.391,17.43639,265,2017,0.046,-49.697
61.0373841,-69.6835164,-21.377,17.43667,265,2017,0.060,-48.990
61.0373967,-69.6835286,-21.385,17.43694,265,2017,0.052,-49.749
61.0374093,-69.6835434,-21.451,17.43722,265,2017,-0.014,-49.659
61.0374213,-69.6835585,-21.437,17.43750,265,2017,0.000,-49.051
61.0374347,-69.6835692,-21.445,17.43778,265,2017,-0.008,-49.888
61.0374465,-69.6835842,-21.130,17.43806,265,2017,0.307,-48.966
61.0374581,-69.6835987,-21.529,17.43833,265,2017,-0.092,-49.623
61.0374704,-69.6836109,-21.450,17.43861,265,2017,-0.013,-48.826
61.0374804,-69.6836187,-21.262,17.43889,265,2017,0.175,-49.211
61.0374894,-69.6836320,-21.495,17.43917,265,2017,-0.058,-48.429
61.0374994,-69.6836450,-21.401,17.43944,265,2017,0.036,-49.324
61.0375034,-69.6836573,-21.443,17.43972,265,2017,-0.006,-48.136
61.0375086,-69.6836737,-21.409,17.44000,265,2017,0.028,-49.693
61.0375132,-69.6836909,-21.312,17.44028,265,2017,0.125,-49.080
61.0375100,-69.6837103,-21.238,17.44056,265,2017,0.199,-48.748
61.0375094,-69.6837324,-21.431,17.44083,265,2017,0.006,-49.311
61.0375062,-69.6837548,-21.499,17.44111,265,2017,-0.062,-48.537
61.0375022,-69.6837781,-21.246,17.44139,265,2017,0.191,-49.042
61.0374945,-69.6837976,-21.400,17.44167,265,2017,0.037,-49.179
61.0374921,-69.6838223,-21.692,17.44194,265,2017,-0.255,-49.019
61.0374865,-69.6838462,-21.241,17.44222,265,2017,0.196,-47.892
61.0374769,-69.6838646,-21.185,17.44250,265,2017,0.252,-48.929
61.0374705,-69.6838865,-21.554,17.44278,265,2017,-0.117,-49.510
61.0374641,-69.6839137,-21.410,17.44306,265,2017,0.028,-48.459
61.0374541,-69.6839318,-21.473,17.44333,265,2017,-0.036,-48.483
61.0374470,-69.6839490,-21.646,17.44361,265,2017,-0.209,-48.748
61.0374401,-69.6839674,-21.419,17.44389,265,2017,0.018,-48.246
61.0374304,-69.6839887,-21.406,17.44417,265,2017,0.031,-48.924
61.0374170,-69.6840081,-21.318,17.44444,265,2017,0.119,-48.854
61.0374047,-69.6840221,-21.558,17.44472,265,2017,-0.121,-49.288
61.0373945,-69.6840378,-21.720,17.44500,265,2017,-0.283,-48.769
61.0373859,-69.6840481,-21.644,17.44528,265,2017,-0.207,-48.466
61.0373769,-69.6840630,-21.356,17.44556,265,2017,0.081,-48.827
61.0373611,-69.6840778,-21.314,17.44583,265,2017,0.123,-48.897
61.0373204,-69.6841300,-21.508,17.44694,265,2017,-0.071,-48.996
61.0373087,-69.6841451,-21.451,17.44722,265,2017,-0.014,-48.761
61.0372980,-69.6841569,-21.516,17.44750,265,2017,-0.079,-48.354
61.0372872,-69.6841716,-21.622,17.44778,265,2017,-0.185,-48.777
61.0372761,-69.6841814,-21.594,17.44806,265,2017,-0.157,-48.337
61.0372650,-69.6841860,-21.612,17.44833,265,2017,-0.175,-48.855
61.0372526,-69.6841936,-21.546,17.44861,265,2017,-0.109,-48.810
61.0372394,-69.6842028,-21.557,17.44889,265,2017,-0.120,-49.320
61.0372279,-69.6842110,-21.697,17.44917,265,2017,-0.260,-49.503
61.0372137,-69.6842181,-21.415,17.44944,265,2017,0.022,-48.448
61.0371996,-69.6842187,-21.629,17.44972,265,2017,-0.192,-48.576
61.0371904,-69.6842281,-21.726,17.45000,265,2017,-0.289,-48.892
61.0371781,-69.6842378,-21.506,17.45028,265,2017,-0.069,-48.894
61.0371611,-69.6842423,-21.433,17.45056,265,2017,0.004,-48.841
61.0371484,-69.6842507,-21.715,17.45083,265,2017,-0.278,-48.997
61.0371383,-69.6842630,-21.733,17.45111,265,2017,-0.296,-48.971
61.0371248,-69.6842684,-21.525,17.45139,265,2017,-0.088,-48.234
61.0371104,-69.6842704,-21.556,17.45167,265,2017,-0.119,-48.355
61.0371002,-69.6842818,-21.728,17.45194,265,2017,-0.291,-49.032
61.0370892,-69.6842926,-21.616,17.45222,265,2017,-0.179,-48.848
61.0370712,-69.6842972,-21.510,17.45250,265,2017,-0.073,-49.157
61.0370572,-69.6843010,-21.671,17.45278,265,2017,-0.234,-48.866
61.0370484,-69.6843076,-21.718,17.45306,265,2017,-0.281,-49.090
61.0370365,-69.6843134,-21.646,17.45333,265,2017,-0.209,-48.933
61.0370211,-69.6843201,-21.658,17.45361,265,2017,-0.221,-49.058
61.0370041,-69.6843205,-21.591,17.45389,265,2017,-0.154,-48.853
61.0369911,-69.6843242,-21.750,17.45417,265,2017,-0.313,-49.289
61.0369761,-69.6843309,-21.716,17.45444,265,2017,-0.279,-49.081
61.0369557,-69.6843344,-21.777,17.45472,265,2017,-0.340,-49.355
61.0369368,-69.6843401,-21.772,17.45500,265,2017,-0.335,-49.569
61.0369187,-69.6843462,-21.665,17.45528,265,2017,-0.228,-49.060
61.0369003,-69.6843494,-21.652,17.45556,265,2017,-0.215,-49.276
61.0368833,-69.6843552,-21.684,17.45583,265,2017,-0.247,-49.536
61.0368661,-69.6843642,-21.873,17.45611,265,2017,-0.436,-49.717
61.0368446,-69.6843734,-21.776,17.45639,265,2017,-0.339,-49.217
61.0368253,-69.6843730,-21.449,17.45667,265,2017,-0.012,-48.545
61.0367953,-69.6843732,-23.514,17.45722,265,2017,-2.077,-52.668
61.0367767,-69.6843780,-23.293,17.45750,265,2017,-1.856,-53.097
61.0367546,-69.6843788,-23.283,17.45778,265,2017,-1.846,-52.919
61.0367336,-69.6843818,-23.433,17.45806,265,2017,-1.996,-53.062
61.0367152,-69.6843897,-23.518,17.45833,265,2017,-2.081,-52.940
61.0366958,-69.6843860,-23.463,17.45861,265,2017,-2.026,-53.206
61.0364516,-69.6843860,-20.370,17.46222,265,2017,1.066,-40.314
61.0364419,-69.6843784,-18.827,17.46250,265,2017,2.609,-37.253
61.0364209,-69.6843774,-19.262,17.46278,265,2017,2.174,-39.036
61.0363978,-69.6843724,-19.701,17.46306,265,2017,1.735,-39.890
61.0363499,-69.6843805,-22.714,17.46389,265,2017,-1.278,-48.961
61.0363317,-69.6843737,-22.704,17.46417,265,2017,-1.268,-49.697
61.0362582,-69.6843529,-22.186,17.46556,265,2017,-0.750,-48.560
61.0362399,-69.6843447,-22.059,17.46583,265,2017,-0.623,-48.508
61.0362205,-69.6843334,-22.005,17.46611,265,2017,-0.569,-48.563
61.0362051,-69.6843261,-22.344,17.46639,265,2017,-0.908,-48.622
61.0361930,-69.6843238,-22.239,17.46667,265,2017,-0.803,-48.360
61.0361791,-69.6843117,-21.982,17.46694,265,2017,-0.546,-47.852
61.0361603,-69.6843034,-21.914,17.46722,265,2017,-0.478,-48.245
61.0361409,-69.6842955,-22.278,17.46750,265,2017,-0.843,-48.816
61.0361232,-69.6842911,-22.167,17.46778,265,2017,-0.732,-48.627
61.0361075,-69.6842857,-22.220,17.46806,265,2017,-0.785,-48.677
61.0360920,-69.6842874,-22.270,17.46833,265,2017,-0.835,-48.578
61.0360735,-69.6842823,-22.119,17.46861,265,2017,-0.684,-48.124
61.0360537,-69.6842764,-21.988,17.46889,265,2017,-0.553,-48.100
61.0360357,-69.6842725,-21.744,17.46917,265,2017,-0.309,-47.242
61.0359530,-69.6842236,-23.701,17.47056,265,2017,-2.266,-51.832
61.0359340,-69.6842187,-24.025,17.47083,265,2017,-2.590,-51.678
61.0359185,-69.6842110,-24.091,17.47111,265,2017,-2.656,-52.021
61.0359042,-69.6842069,-24.146,17.47139,265,2017,-2.711,-52.865
61.0358868,-69.6841987,-23.747,17.47167,265,2017,-2.312,-52.316
61.0358667,-69.6841869,-23.645,17.47194,265,2017,-2.210,-51.996
61.0358459,-69.6841726,-23.707,17.47222,265,2017,-2.272,-52.679
61.0358249,-69.6841651,-22.965,17.47250,265,2017,-1.530,-50.016
61.0356312,-69.6840050,-21.601,17.47556,265,2017,-0.167,-48.804
61.0356124,-69.6839939,-21.899,17.47583,265,2017,-0.465,-48.813
61.0355960,-69.6839806,-21.895,17.47611,265,2017,-0.461,-48.571
61.0355810,-69.6839613,-21.788,17.47639,265,2017,-0.354,-48.605
61.0355652,-69.6839464,-21.543,17.47667,265,2017,-0.109,-48.095
61.0355461,-69.6839349,-21.583,17.47694,265,2017,-0.149,-48.975
61.0355248,-69.6839224,-21.604,17.47722,265,2017,-0.170,-47.924
61.0355064,-69.6839118,-21.827,17.47750,265,2017,-0.393,-48.778
61.0354904,-69.6839000,-22.008,17.47778,265,2017,-0.574,-49.157
61.0354729,-69.6838916,-21.843,17.47806,265,2017,-0.409,-49.555
61.0354516,-69.6838809,-21.784,17.47833,265,2017,-0.350,-49.127
61.0354314,-69.6838720,-21.738,17.47861,265,2017,-0.304,-47.929
61.0354141,-69.6838685,-21.787,17.47889,265,2017,-0.353,-48.689
61.0353963,-69.6838603,-21.729,17.47917,265,2017,-0.295,-49.296
61.0353764,-69.6838516,-21.825,17.47944,265,2017,-0.391,-49.883
61.0353583,-69.6838452,-21.705,17.47972,265,2017,-0.271,-48.593
61.0353427,-69.6838395,-21.642,17.48000,265,2017,-0.208,-47.833
61.0353257,-69.6838338,-21.611,17.48028,265,2017,-0.177,-48.223
61.0353063,-69.6838291,-21.253,17.48056,265,2017,0.181,-47.616
61.0352861,-69.6838219,-21.364,17.48083,265,2017,0.070,-47.817
61.0352697,-69.6838174,-21.713,17.48111,265,2017,-0.279,-47.853
61.0352546,-69.6838123,-21.616,17.48139,265,2017,-0.182,-47.998
61.0352367,-69.6838027,-21.068,17.48167,265,2017,0.366,-47.326
61.0352142,-69.6837916,-21.335,17.48194,265,2017,0.099,-48.607
61.0351940,-69.6837876,-21.432,17.48222,265,2017,0.002,-47.529
61.0351820,-69.6837863,-21.680,17.48250,265,2017,-0.247,-47.902
61.0351696,-69.6837825,-21.603,17.48278,265,2017,-0.170,-48.463
61.0351538,-69.6837708,-21.374,17.48306,265,2017,0.059,-47.736
61.0351337,-69.6837516,-21.564,17.48333,265,2017,-0.131,-48.561
61.0350039,-69.6835651,-23.166,17.48556,265,2017,-1.733,-52.913
61.0349954,-69.6835418,-23.176,17.48583,265,2017,-1.743,-51.531
61.0349844,-69.6835243,-22.843,17.48611,265,2017,-1.410,-51.134
61.0349701,-69.6834979,-22.715,17.48639,265,2017,-1.282,-52.330
61.0349490,-69.6834637,-23.058,17.48667,265,2017,-1.625,-53.115
61.0349289,-69.6834006,-22.844,17.48722,265,2017,-1.411,-51.043
61.0349195,-69.6833755,-22.718,17.48750,265,2017,-1.285,-51.479
61.0349082,-69.6833461,-22.559,17.48778,265,2017,-1.126,-51.582
61.0348962,-69.6833067,-22.546,17.48806,265,2017,-1.113,-51.266
61.0348839,-69.6832682,-22.670,17.48833,265,2017,-1.237,-51.717
61.0348734,-69.6832337,-22.731,17.48861,265,2017,-1.298,-51.445
61.0348651,-69.6831993,-22.758,17.48889,265,2017,-1.325,-51.802
61.0348554,-69.6831657,-22.729,17.48917,265,2017,-1.297,-51.356
61.0348467,-69.6831264,-22.744,17.48944,265,2017,-1.312,-51.590
61.0348363,-69.6830859,-22.554,17.48972,265,2017,-1.122,-51.610
61.0348251,-69.6830491,-22.569,17.49000,265,2017,-1.137,-51.396
61.0348137,-69.6830124,-22.659,17.49028,265,2017,-1.227,-51.220
61.0348037,-69.6829758,-22.737,17.49056,265,2017,-1.305,-51.747
61.0347947,-69.6829388,-22.812,17.49083,265,2017,-1.380,-50.980
61.0347840,-69.6829060,-22.559,17.49111,265,2017,-1.127,-50.929
61.0347720,-69.6828727,-22.479,17.49139,265,2017,-1.047,-51.702
61.0347594,-69.6828382,-22.647,17.49167,265,2017,-1.215,-51.128
61.0347477,-69.6828077,-22.778,17.49194,265,2017,-1.346,-51.258
61.0347386,-69.6827809,-22.781,17.49222,265,2017,-1.349,-51.112
61.0347301,-69.6827556,-22.664,17.49250,265,2017,-1.232,-51.449
61.0347188,-69.6827264,-22.683,17.49278,265,2017,-1.251,-51.599
61.0347072,-69.6826888,-22.627,17.49306,265,2017,-1.195,-51.666
61.0346963,-69.6826538,-22.547,17.49333,265,2017,-1.115,-51.146
61.0346867,-69.6826269,-22.869,17.49361,265,2017,-1.437,-51.985
61.0346783,-69.6826034,-22.823,17.49389,265,2017,-1.391,-51.360
61.0346689,-69.6825748,-22.691,17.49417,265,2017,-1.259,-51.584
61.0346582,-69.6825458,-22.406,17.49444,265,2017,-0.974,-51.198
61.0346478,-69.6825238,-22.696,17.49472,265,2017,-1.264,-51.695
61.0346391,-69.6825036,-22.923,17.49500,265,2017,-1.491,-51.446
61.0346338,-69.6824801,-22.860,17.49528,265,2017,-1.428,-51.779
61.0346275,-69.6824639,-22.394,17.49556,265,2017,-0.962,-51.229
61.0346167,-69.6824427,-22.398,17.49583,265,2017,-0.966,-52.119
61.0346060,-69.6824163,-22.789,17.49611,265,2017,-1.357,-52.347
61.0346000,-69.6823970,-23.077,17.49639,265,2017,-1.646,-51.204
61.0345956,-69.6823826,-22.581,17.49667,265,2017,-1.150,-51.191
61.0345881,-69.6823647,-22.271,17.49694,265,2017,-0.840,-51.856
61.0345758,-69.6823407,-22.620,17.49722,265,2017,-1.189,-52.464
61.0345690,-69.6823214,-23.002,17.49750,265,2017,-1.571,-51.593
61.0345638,-69.6823092,-22.658,17.49778,265,2017,-1.227,-50.860
61.0345584,-69.6822937,-22.464,17.49806,265,2017,-1.033,-52.114
61.0345468,-69.6822750,-22.454,17.49833,265,2017,-1.023,-51.985
61.0345372,-69.6822585,-22.790,17.49861,265,2017,-1.359,-51.185
61.0345286,-69.6822428,-22.775,17.49889,265,2017,-1.344,-51.975
61.0345205,-69.6822249,-22.582,17.49917,265,2017,-1.151,-51.711
61.0345099,-69.6822053,-22.565,17.49944,265,2017,-1.134,-51.924
61.0344966,-69.6821849,-22.484,17.49972,265,2017,-1.053,-51.343
61.0344848,-69.6821639,-22.772,17.50000,265,2017,-1.341,-52.537
61.0344751,-69.6821455,-22.766,17.50028,265,2017,-1.335,-51.837
61.0344657,-69.6821244,-22.613,17.50056,265,2017,-1.182,-51.273
61.0344541,-69.6821022,-22.479,17.50083,265,2017,-1.048,-51.976
61.0344402,-69.6820803,-22.364,17.50111,265,2017,-0.933,-51.891
61.0344279,-69.6820567,-22.701,17.50139,265,2017,-1.270,-52.047
61.0344171,-69.6820331,-22.702,17.50167,265,2017,-1.271,-51.142
61.0344076,-69.6820111,-22.623,17.50194,265,2017,-1.192,-51.557
61.0343977,-69.6819904,-22.401,17.50222,265,2017,-0.970,-51.698
61.0343843,-69.6819697,-22.412,17.50250,265,2017,-0.981,-52.488
61.0343706,-69.6819429,-22.535,17.50278,265,2017,-1.104,-51.441
61.0343595,-69.6819182,-22.631,17.50306,265,2017,-1.200,-50.936
61.0343498,-69.6818972,-22.492,17.50333,265,2017,-1.061,-51.149
61.0343405,-69.6818722,-22.496,17.50361,265,2017,-1.065,-52.284
61.0343289,-69.6818441,-22.523,17.50389,265,2017,-1.092,-52.085
61.0343175,-69.6818165,-22.449,17.50417,265,2017,-1.018,-51.454
61.0343075,-69.6817915,-22.587,17.50444,265,2017,-1.156,-51.992
61.0342985,-69.6817678,-22.716,17.50472,265,2017,-1.285,-51.664
61.0342885,-69.6817446,-22.540,17.50500,265,2017,-1.110,-51.282
61.0342779,-69.6817211,-22.395,17.50528,265,2017,-0.965,-51.771
61.0342672,-69.6816960,-22.682,17.50556,265,2017,-1.252,-52.150
61.0342571,-69.6816711,-22.724,17.50583,265,2017,-1.294,-51.683
61.0342476,-69.6816479,-22.626,17.50611,265,2017,-1.196,-51.409
61.0342382,-69.6816218,-22.660,17.50639,265,2017,-1.230,-52.591
61.0342292,-69.6815922,-22.718,17.50667,265,2017,-1.288,-51.814
61.0342179,-69.6815680,-22.593,17.50694,265,2017,-1.163,-51.578
61.0342092,-69.6815396,-22.777,17.50722,265,2017,-1.347,-52.374
61.0342002,-69.6815141,-22.746,17.50750,265,2017,-1.316,-51.412
61.0341908,-69.6814905,-22.500,17.50778,265,2017,-1.070,-51.664
61.0341804,-69.6814580,-22.698,17.50806,265,2017,-1.268,-52.327
61.0341699,-69.6814270,-22.824,17.50833,265,2017,-1.394,-51.930
61.0341603,-69.6814041,-22.500,17.50861,265,2017,-1.070,-50.867
61.0341506,-69.6813792,-22.477,17.50889,265,2017,-1.047,-51.366
61.0341397,-69.6813448,-22.675,17.50917,265,2017,-1.245,-53.082
61.0341287,-69.6813104,-22.587,17.50944,265,2017,-1.157,-51.383
61.0341194,-69.6812806,-22.607,17.50972,265,2017,-1.177,-51.147
61.0341090,-69.6812569,-22.545,17.51000,265,2017,-1.115,-51.542
61.0341000,-69.6812257,-22.605,17.51028,265,2017,-1.175,-51.764
61.0340289,-69.6809836,-23.339,17.51222,265,2017,-1.910,-52.635
61.0340183,-69.6809493,-23.474,17.51250,265,2017,-2.045,-52.641
61.0340079,-69.6809171,-23.301,17.51278,265,2017,-1.872,-51.803
61.0339981,-69.6808879,-23.152,17.51306,265,2017,-1.723,-51.968
61.0339871,-69.6808616,-23.093,17.51333,265,2017,-1.664,-52.689
61.0339755,-69.6808306,-23.198,17.51361,265,2017,-1.769,-52.462
61.0339649,-69.6807934,-23.277,17.51389,265,2017,-1.848,-52.236
61.0339554,-69.6807583,-23.067,17.51417,265,2017,-1.638,-50.762
61.0339443,-69.6807282,-23.012,17.51444,265,2017,-1.583,-52.031
61.0339327,-69.6806979,-23.178,17.51472,265,2017,-1.749,-52.521
61.0339221,-69.6806672,-23.123,17.51500,265,2017,-1.694,-51.504
61.0339124,-69.6806335,-23.018,17.51528,265,2017,-1.589,-51.454
61.0339005,-69.6806013,-22.984,17.51556,265,2017,-1.555,-51.631
61.0338884,-69.6805661,-23.134,17.51583,265,2017,-1.705,-52.525
61.0338782,-69.6805323,-22.998,17.51611,265,2017,-1.569,-50.955
61.0338675,-69.6805060,-23.134,17.51639,265,2017,-1.705,-51.312
61.0338575,-69.6804759,-23.136,17.51667,265,2017,-1.707,-51.843
61.0338456,-69.6804419,-22.864,17.51694,265,2017,-1.435,-51.133
61.0338337,-69.6804079,-22.974,17.51722,265,2017,-1.545,-52.049
61.0338239,-69.6803756,-23.011,17.51750,265,2017,-1.582,-51.742
61.0338154,-69.6803484,-22.854,17.51778,265,2017,-1.425,-50.265
61.0338042,-69.6803145,-22.965,17.51806,265,2017,-1.536,-51.418
61.0337922,-69.6802794,-22.839,17.51833,265,2017,-1.410,-51.205
61.0337824,-69.6802488,-22.915,17.51861,265,2017,-1.486,-50.922
61.0337719,-69.6802241,-23.057,17.51889,265,2017,-1.629,-51.880
61.0337614,-69.6801937,-23.002,17.51917,265,2017,-1.574,-51.374
61.0337513,-69.6801584,-22.714,17.51944,265,2017,-1.286,-50.442
61.0337410,-69.6801229,-22.776,17.51972,265,2017,-1.348,-51.137
61.0337305,-69.6800935,-22.931,17.52000,265,2017,-1.503,-51.400
61.0337194,-69.6800661,-23.049,17.52028,265,2017,-1.621,-50.921
61.0336752,-69.6799355,-22.623,17.52139,265,2017,-1.195,-50.316
61.0336386,-69.6798509,-14.910,17.52222,265,2017,6.518,-24.209
61.0336403,-69.6797974,-21.660,17.52250,265,2017,-0.232,-48.259
61.0336275,-69.6797675,-21.731,17.52278,265,2017,-0.303,-48.747
61.0336134,-69.6797349,-21.968,17.52306,265,2017,-0.540,-48.779
61.0336013,-69.6797043,-22.014,17.52333,265,2017,-0.586,-47.894
61.0335904,-69.6796734,-21.879,17.52361,265,2017,-0.451,-47.878
61.0335802,-69.6796421,-21.874,17.52389,265,2017,-0.446,-48.984
61.0335692,-69.6796083,-21.700,17.52417,265,2017,-0.272,-48.411
61.0335559,-69.6795750,-21.842,17.52444,265,2017,-0.414,-48.817
61.0335424,-69.6795404,-21.913,17.52472,265,2017,-0.485,-48.939
61.0335327,-69.6795056,-22.184,17.52500,265,2017,-0.756,-49.155
61.0335230,-69.6794765,-22.061,17.52528,265,2017,-0.633,-48.704
61.0335112,-69.6794491,-21.864,17.52556,265,2017,-0.437,-48.675
61.0334996,-69.6794180,-21.919,17.52583,265,2017,-0.492,-49.410
61.0334447,-69.6792580,-21.685,17.52722,265,2017,-0.258,-47.923
61.0334333,-69.6792206,-21.723,17.52750,265,2017,-0.296,-48.432
61.0334216,-69.6791833,-21.980,17.52778,265,2017,-0.553,-48.204
61.0334116,-69.6791477,-21.972,17.52806,265,2017,-0.545,-47.682
61.0334015,-69.6791169,-21.807,17.52833,265,2017,-0.380,-48.450
61.0333898,-69.6790879,-21.622,17.52861,265,2017,-0.195,-48.493
61.0333771,-69.6790541,-21.488,17.52889,265,2017,-0.061,-47.767
61.0332945,-69.6788528,-21.568,17.53056,265,2017,-0.142,-47.033
61.0332837,-69.6788240,-21.496,17.53083,265,2017,-0.070,-46.618
61.0332736,-69.6787997,-21.396,17.53111,265,2017,0.030,-46.520
61.0332629,-69.6787711,-21.306,17.53139,265,2017,0.120,-46.509
61.0332496,-69.6787350,-21.256,17.53167,265,2017,0.170,-46.752
61.0332360,-69.6787012,-21.273,17.53194,265,2017,0.153,-46.840
61.0332242,-69.6786729,-21.443,17.53222,265,2017,-0.017,-47.040
61.0332159,-69.6786457,-21.664,17.53250,265,2017,-0.238,-47.231
61.0332070,-69.6786162,-21.371,17.53278,265,2017,0.055,-46.825
61.0331943,-69.6785810,-21.278,17.53306,265,2017,0.148,-47.224
61.0331788,-69.6785488,-21.339,17.53333,265,2017,0.087,-46.998
61.0331649,-69.6785257,-21.347,17.53361,265,2017,0.079,-46.568
61.0331538,-69.6785024,-21.540,17.53389,265,2017,-0.114,-47.673
61.0331425,-69.6784797,-21.587,17.53417,265,2017,-0.161,-47.357
61.0331284,-69.6784604,-21.270,17.53444,265,2017,0.156,-46.990
61.0331127,-69.6784366,-21.159,17.53472,265,2017,0.267,-47.078
61.0330979,-69.6784040,-21.246,17.53500,265,2017,0.180,-47.460
61.0330844,-69.6783753,-21.576,17.53528,265,2017,-0.151,-47.328
61.0330728,-69.6783535,-21.479,17.53556,265,2017,-0.054,-46.996
61.0330605,-69.6783303,-21.366,17.53583,265,2017,0.059,-47.166
61.0330459,-69.6783000,-21.219,17.53611,265,2017,0.206,-47.731
61.0330326,-69.6782638,-21.322,17.53639,265,2017,0.103,-47.985
61.0330200,-69.6782316,-21.428,17.53667,265,2017,-0.003,-47.534
61.0330086,-69.6782026,-21.462,17.53694,265,2017,-0.037,-47.231
