Northing,Easting,Lat (DD),Long (DD),Depth (Proc)
6766107.366,462933.881,61.0280640,-069.6859341,65.354
6766106.324,462938.936,61.0280551,-069.6858404,65.192
6766109.878,462930.470,61.0280862,-069.6859977,63.903
6766109.843,462933.213,61.0280861,-069.6859470,64.184
6766106.712,462918.894,61.0280567,-069.6862113,63.631
6766108.135,462922.030,61.0280697,-069.6861536,62.338
6766107.303,462916.770,61.0280618,-069.6862508,62.053
6766108.891,462915.055,61.0280759,-069.6862828,63.761
6766112.105,462910.980,61.0281043,-069.6863588,63.030
6766105.552,462912.094,61.0280456,-069.6863369,63.625
6766113.193,462906.425,61.0281137,-069.6864433,62.796
6766106.936,462912.143,61.0280581,-069.6863363,64.121
6766104.176,462907.519,61.0280328,-069.6864213,63.027
6766109.858,462905.541,61.0280837,-069.6864590,62.869
6766112.202,462905.408,61.0281047,-069.6864620,63.989
6766108.580,462909.968,61.0280726,-069.6863769,62.558
6766111.674,462900.330,61.0280995,-069.6865558,61.696
6766106.416,462902.746,61.0280525,-069.6865101,62.477
6766107.480,462897.410,61.0280615,-069.6866090,61.862
6766106.370,462893.045,61.0280512,-069.6866896,62.269
6766099.318,462894.838,61.0279880,-069.6866550,61.153
6766105.676,462896.536,61.0280453,-069.6866248,62.092
6766101.695,462893.370,61.0280092,-069.6866827,62.268
6766106.335,462891.533,61.0280507,-069.6867175,61.912
6766103.449,462887.453,61.0280244,-069.6867925,61.818
6766103.297,462886.101,61.0280229,-069.6868175,61.602
6766098.958,462887.229,61.0279841,-069.6867958,61.933
6766103.072,462884.371,61.0280208,-069.6868494,61.693
6766105.885,462880.307,61.0280456,-069.6869252,60.766
6766102.128,462876.447,61.0280115,-069.6869959,59.333
6766098.101,462874.008,61.0279751,-069.6870402,60.587
6766099.721,462877.122,61.0279900,-069.6869829,60.862
6766098.803,462873.415,61.0279814,-069.6870514,60.913
6766098.249,462877.509,61.0279768,-069.6869755,61.399
6766099.617,462872.491,61.0279886,-069.6870686,61.292
6766100.987,462869.639,61.0280006,-069.6871217,59.120
6766103.338,462870.642,61.0280218,-069.6871036,59.136
6766095.014,462866.473,61.0279467,-069.6871791,58.163
6766102.580,462863.797,61.0280144,-069.6872301,57.953
6766097.891,462864.147,61.0279723,-069.6872227,58.709
6766102.223,462861.907,61.0280110,-069.6872650,60.719
6766101.565,462863.182,61.0280052,-069.6872412,61.166
6766098.916,462857.702,61.0279809,-069.6873421,60.825
6766096.294,462864.917,61.0279581,-069.6872081,61.486
6766103.686,462860.594,61.0280240,-069.6872895,58.517
6766098.495,462857.688,61.0279772,-069.6873423,58.267
6766107.427,462859.290,61.0280575,-069.6873144,56.892
6766099.462,462856.169,61.0279857,-069.6873706,58.067
6766100.821,462847.752,61.0279971,-069.6875266,62.223
6766103.698,462847.875,61.0280229,-069.6875249,61.870
6766098.436,462846.940,61.0279756,-069.6875412,63.066
6766100.412,462845.930,61.0279933,-069.6875603,62.681
6766104.604,462842.459,61.0280306,-069.6876253,60.406
6766095.805,462845.878,61.0279519,-069.6875603,60.854
6766105.544,462840.422,61.0280388,-069.6876632,60.764
6766104.745,462833.234,61.0280310,-069.6877960,59.561
6766107.730,462832.782,61.0280577,-069.6878050,60.574
6766103.667,462837.464,61.0280217,-069.6877175,61.166
6766105.317,462831.044,61.0280359,-069.6878366,60.604
6766105.260,462831.601,61.0280354,-069.6878263,60.263
6766114.538,462828.748,61.0281184,-069.6878809,59.517
6766110.162,462830.928,61.0280794,-069.6878397,60.572
6766108.707,462825.488,61.0280658,-069.6879401,61.728
6766110.011,462819.234,61.0280769,-069.6880561,62.694
6766109.620,462825.448,61.0280740,-069.6879410,63.262
6766111.711,462825.039,61.0280927,-069.6879490,62.983
6766107.434,462822.768,61.0280541,-069.6879902,63.581
6766112.320,462813.896,61.0280971,-069.6881553,61.814
6766117.553,462812.725,61.0281440,-069.6881780,62.225
6766117.156,462810.983,61.0281403,-069.6882102,61.601
6766114.607,462810.025,61.0281173,-069.6882274,62.377
6766117.770,462813.297,61.0281460,-069.6881675,63.546
6766116.062,462811.860,61.0281305,-069.6881937,63.961
6766122.649,462807.635,61.0281893,-069.6882732,63.678
6766121.034,462808.265,61.0281748,-069.6882612,63.043
6766122.439,462796.028,61.0281863,-069.6884879,62.094
6766119.435,462803.071,61.0281600,-069.6883570,63.222
6766122.368,462800.966,61.0281861,-069.6883965,63.081
6766125.935,462794.343,61.0282175,-069.6885198,63.958
6766131.642,462790.535,61.0282684,-069.6885913,61.473
6766125.793,462801.169,61.0282169,-069.6883934,62.530
6766122.353,462796.869,61.0281856,-069.6884723,64.075
6766126.258,462794.557,61.0282204,-069.6885159,63.241
6766126.705,462789.093,61.0282239,-069.6886171,66.182
6766128.841,462785.583,61.0282428,-069.6886824,65.820
6766130.902,462782.022,61.0282609,-069.6887487,65.327
6766126.140,462787.579,61.0282187,-069.6886450,65.585
6766136.709,462782.083,61.0283131,-069.6887487,66.341
6766130.031,462771.965,61.0282522,-069.6889347,65.008
6766136.080,462773.930,61.0283067,-069.6888995,65.141
6766135.086,462770.792,61.0282974,-069.6889574,64.678
6766141.442,462774.448,61.0283548,-069.6888909,64.393
6766138.011,462772.997,61.0283239,-069.6889171,65.013
6766139.489,462772.021,61.0283371,-069.6889355,65.832
6766137.793,462767.619,61.0283214,-069.6890166,65.727
6766143.190,462768.515,61.0283700,-069.6890011,65.446
6766139.739,462770.757,61.0283392,-069.6889589,64.943
6766143.546,462760.112,61.0283724,-069.6891566,63.951
6766146.583,462762.036,61.0283998,-069.6891216,64.291
6766142.722,462764.457,61.0283654,-069.6890761,65.910
6766148.962,462762.860,61.0284213,-069.6891068,64.677
6766148.475,462756.287,61.0284163,-069.6892284,65.016
6766150.026,462751.436,61.0284297,-069.6893184,64.236
6766151.966,462757.575,61.0284477,-069.6892052,68.352
6766151.902,462757.014,61.0284471,-069.6892156,67.038
6766146.988,462770.276,61.0284042,-069.6889692,64.469
6766150.675,462750.409,61.0284355,-069.6893376,67.486
6766149.507,462757.716,61.0284257,-069.6892021,67.369
6766151.871,462744.767,61.0284457,-069.6894422,66.429
6766154.885,462755.513,61.0284737,-069.6892439,66.925
6766157.875,462744.886,61.0284996,-069.6894412,66.595
6766152.973,462749.163,61.0284560,-069.6893611,67.030
6766157.017,462747.051,61.0284921,-069.6894009,67.678
6766152.898,462744.236,61.0284548,-069.6894522,66.781
6766152.710,462740.246,61.0284528,-069.6895260,66.840
6766161.611,462737.467,61.0285324,-069.6895792,66.191
6766156.254,462740.661,61.0284846,-069.6895190,66.558
6766153.772,462733.891,61.0284617,-069.6896438,65.710
6766158.830,462729.362,61.0285067,-069.6897286,65.259
6766157.772,462730.459,61.0284973,-069.6897081,65.447
6766157.400,462736.654,61.0284945,-069.6895934,66.484
6766161.778,462726.396,61.0285329,-069.6897841,65.158
6766160.077,462729.140,61.0285179,-069.6897330,65.512
6766156.785,462724.761,61.0284879,-069.6898134,64.387
6766160.443,462724.106,61.0285207,-069.6898262,64.168
6766162.418,462728.697,61.0285388,-069.6897416,64.850
6766159.766,462719.331,61.0285141,-069.6899144,66.337
6766161.067,462720.019,61.0285259,-069.6899019,66.811
6766166.978,462710.229,61.0285780,-069.6900842,65.570
6766158.766,462719.128,61.0285051,-069.6899180,66.394
6766167.774,462709.807,61.0285851,-069.6900922,65.354
6766162.299,462706.086,61.0285356,-069.6901600,66.615
6766157.483,462711.200,61.0284929,-069.6900644,67.295
6766163.791,462719.506,61.0285503,-069.6899120,65.641
6766158.866,462703.520,61.0285046,-069.6902068,66.089
6766170.194,462704.835,61.0286064,-069.6901847,65.762
6766169.815,462700.865,61.0286026,-069.6902581,66.271
6766169.340,462701.671,61.0285984,-069.6902431,65.500
6766168.963,462699.942,61.0285949,-069.6902750,65.476
6766170.675,462700.979,61.0286103,-069.6902561,65.405
6766177.260,462696.868,61.0286691,-069.6903335,64.644
6766172.669,462697.089,61.0286279,-069.6903285,64.945
6766169.031,462692.896,61.0285948,-069.6904054,64.327
6766169.150,462691.225,61.0285957,-069.6904363,64.041
6766171.965,462694.209,61.0286213,-069.6903817,63.896
6766169.218,462693.248,61.0285965,-069.6903989,63.788
6766169.906,462687.338,61.0286021,-069.6905084,63.665
6766167.993,462689.048,61.0285851,-069.6904764,63.648
6766170.330,462685.243,61.0286057,-069.6905473,63.220
6766169.392,462685.831,61.0285974,-069.6905362,63.418
6766174.673,462681.381,61.0286444,-069.6906196,63.554
6766173.128,462686.248,61.0286310,-069.6905292,64.604
6766169.451,462678.474,61.0285972,-069.6906723,63.708
6766172.755,462677.407,61.0286268,-069.6906927,63.710
6766166.036,462686.922,61.0285674,-069.6905153,63.244
6766169.989,462675.873,61.0286018,-069.6907206,65.286
6766166.109,462674.027,61.0285668,-069.6907540,65.597
6766169.014,462669.664,61.0285925,-069.6908353,64.960
6766171.048,462668.029,61.0286106,-069.6908659,64.097
6766165.250,462668.896,61.0285586,-069.6908487,64.844
6766162.622,462670.612,61.0285352,-069.6908165,63.770
6766170.857,462665.587,61.0286086,-069.6909111,65.118
6766164.366,462668.627,61.0285506,-069.6908536,65.938
6766167.194,462669.180,61.0285761,-069.6908439,65.922
6766167.726,462665.291,61.0285805,-069.6909160,66.169
6766162.285,462660.211,61.0285311,-069.6910089,64.881
6766168.112,462658.926,61.0285833,-069.6910338,64.027
6766166.295,462667.858,61.0285679,-069.6908682,63.641
6766163.110,462655.776,61.0285381,-069.6910911,62.806
6766168.704,462658.535,61.0285886,-069.6910411,63.014
6766166.343,462654.854,61.0285671,-069.6911088,62.625
6766164.987,462652.099,61.0285546,-069.6911595,61.799
6766158.383,462655.556,61.0284957,-069.6910943,61.411
6766163.409,462651.658,61.0285404,-069.6911674,61.236
6766164.917,462653.931,61.0285542,-069.6911256,61.121
6766165.992,462643.319,61.0285628,-069.6913222,60.287
6766162.646,462647.154,61.0285331,-069.6912506,61.746
6766162.693,462639.039,61.0285328,-069.6914007,62.028
6766158.273,462642.993,61.0284935,-069.6913267,62.304
6766166.555,462636.591,61.0285672,-069.6914468,60.705
6766163.741,462639.574,61.0285423,-069.6913911,61.211
6766160.325,462634.265,61.0285111,-069.6914886,62.532
6766163.443,462629.102,61.0285386,-069.6915848,62.208
6766165.315,462634.961,61.0285560,-069.6914767,62.711
6766161.217,462634.361,61.0285191,-069.6914870,62.863
6766170.853,462635.125,61.0286057,-069.6914748,62.259
6766168.448,462634.979,61.0285841,-069.6914770,62.334
6766170.927,462629.286,61.0286058,-069.6915828,62.040
6766171.791,462630.905,61.0286137,-069.6915530,61.739
6766174.532,462628.166,61.0286381,-069.6916042,61.555
6766177.146,462633.907,61.0286621,-069.6914985,61.500
6766174.839,462628.148,61.0286408,-069.6916046,61.509
6766177.520,462626.925,61.0286648,-069.6916278,61.523
6766177.987,462625.010,61.0286688,-069.6916633,61.092
6766178.380,462626.451,61.0286724,-069.6916367,60.705
6766178.596,462623.493,61.0286741,-069.6916915,60.504
6766183.749,462612.401,61.0287193,-069.6918978,58.507
6766183.451,462630.899,61.0287184,-069.6915554,60.056
6766187.607,462619.344,61.0287546,-069.6917701,60.988
6766183.501,462617.145,61.0287175,-069.6918099,62.530
6766189.951,462619.245,61.0287756,-069.6917724,62.118
6766190.615,462619.812,61.0287816,-069.6917620,61.419
6766187.063,462621.347,61.0287499,-069.6917329,60.853
6766190.100,462612.344,61.0287763,-069.6919001,60.478
6766188.799,462620.112,61.0287654,-069.6917561,58.180
6766187.610,462612.457,61.0287540,-069.6918975,59.117
6766190.671,462614.499,61.0287816,-069.6918603,59.740
6766198.574,462610.053,61.0288522,-069.6919441,59.946
6766198.997,462612.383,61.0288562,-069.6919011,59.928
6766196.607,462611.444,61.0288346,-069.6919180,59.434
6766197.600,462612.232,61.0288436,-069.6919036,59.325
6766201.191,462613.050,61.0288760,-069.6918892,61.057
6766204.271,462609.091,61.0289032,-069.6919630,60.526
6766206.403,462610.944,61.0289225,-069.6919292,60.179
6766206.659,462610.237,61.0289248,-069.6919423,60.005
6766207.310,462607.838,61.0289304,-069.6919868,60.087
6766210.185,462603.924,61.0289558,-069.6920598,59.360
6766209.232,462604.143,61.0289473,-069.6920556,58.511
6766209.364,462606.151,61.0289487,-069.6920184,58.578
6766214.102,462605.895,61.0289912,-069.6920241,59.157
6766214.380,462608.594,61.0289939,-069.6919742,58.752
6766211.784,462604.161,61.0289702,-069.6920557,58.292
6766214.815,462607.308,61.0289977,-069.6919981,58.552
6766217.778,462604.138,61.0290240,-069.6920573,58.928
6766217.657,462608.880,61.0290234,-069.6919696,58.656
6766216.894,462605.032,61.0290162,-069.6920406,58.833
6766222.739,462604.512,61.0290686,-069.6920514,58.661
6766222.166,462606.215,61.0290636,-069.6920198,58.489
6766223.369,462605.890,61.0290744,-069.6920260,58.448
6766222.322,462605.907,61.0290650,-069.6920255,58.602
6766226.116,462606.244,61.0290991,-069.6920200,59.311
6766227.045,462604.167,61.0291072,-069.6920586,58.771
6766225.545,462601.730,61.0290935,-069.6921034,58.281
6766228.012,462603.202,61.0291158,-069.6920767,58.684
6766228.976,462605.634,61.0291247,-069.6920318,58.597
6766227.566,462604.328,61.0291119,-069.6920557,58.388
6766232.900,462605.090,61.0291599,-069.6920427,58.989
6766229.481,462606.744,61.0291293,-069.6920114,58.233
6766236.387,462598.882,61.0291906,-069.6921582,58.468
6766234.020,462600.030,61.0291694,-069.6921365,58.750
6766233.817,462599.223,61.0291675,-069.6921514,58.619
6766238.266,462602.242,61.0292078,-069.6920964,58.701
6766234.715,462598.864,61.0291756,-069.6921582,58.601
6766239.676,462596.854,61.0292199,-069.6921964,58.751
6766243.095,462600.011,61.0292509,-069.6921386,59.954
6766239.359,462602.081,61.0292175,-069.6920996,58.783
6766239.790,462596.360,61.0292209,-069.6922056,59.086
6766244.078,462596.458,61.0292594,-069.6922046,59.487
6766247.415,462598.942,61.0292896,-069.6921593,59.261
6766244.059,462597.644,61.0292593,-069.6921826,59.330
6766250.407,462596.042,61.0293162,-069.6922135,59.529
6766251.445,462596.833,61.0293256,-069.6921991,59.877
6766254.928,462590.962,61.0293563,-069.6923084,59.887
6766248.424,462596.492,61.0292984,-069.6922048,59.713
6766252.553,462595.325,61.0293353,-069.6922272,60.695
6766252.212,462594.965,61.0293323,-069.6922338,60.097
6766251.501,462595.221,61.0293259,-069.6922289,60.208
6766254.638,462593.662,61.0293539,-069.6922584,60.718
6766253.041,462594.401,61.0293396,-069.6922444,60.354
6766259.251,462592.020,61.0293952,-069.6922897,60.855
6766261.001,462590.708,61.0294107,-069.6923143,60.692
6766256.706,462597.270,61.0293728,-069.6921920,60.554
6766260.611,462597.401,61.0294079,-069.6921904,61.186
6766260.500,462593.978,61.0294066,-069.6922537,61.054
6766262.050,462594.648,61.0294205,-069.6922416,61.212
6766264.877,462594.752,61.0294459,-069.6922402,61.265
6766267.131,462596.392,61.0294663,-069.6922103,61.496
6766265.628,462593.100,61.0294525,-069.6922709,61.201
6766272.562,462597.694,61.0295152,-069.6921873,61.529
6766272.089,462597.757,61.0295110,-069.6921860,61.571
6766274.215,462594.064,61.0295297,-069.6922548,61.650
6766268.097,462591.999,61.0294746,-069.6922918,61.209
6766276.255,462595.523,61.0295481,-069.6922282,61.610
6766275.837,462595.140,61.0295444,-069.6922352,61.711
6766281.271,462594.334,61.0295931,-069.6922512,62.051
6766279.102,462596.079,61.0295738,-069.6922185,61.575
6766280.777,462593.326,61.0295885,-069.6922697,61.768
6766281.650,462594.078,61.0295964,-069.6922560,61.747
6766280.367,462594.724,61.0295850,-069.6922438,62.125
6766284.228,462591.105,61.0296193,-069.6923115,61.865
6766288.407,462591.245,61.0296568,-069.6923097,62.129
6766288.519,462593.370,61.0296580,-069.6922704,62.608
6766290.164,462592.239,61.0296727,-069.6922917,62.392
6766290.505,462592.599,61.0296758,-069.6922851,63.149
6766293.208,462588.717,61.0296997,-069.6923575,62.799
6766294.720,462587.559,61.0297132,-069.6923792,62.671
6766289.089,462590.775,61.0296629,-069.6923186,63.145
6766296.779,462590.163,61.0297319,-069.6923314,63.760
6766298.749,462587.964,61.0297494,-069.6923725,63.532
6766296.023,462584.424,61.0297246,-069.6924374,63.513
6766296.086,462589.338,61.0297256,-069.6923465,63.927
6766300.093,462588.229,61.0297615,-069.6923678,63.795
6766298.663,462585.889,61.0297484,-069.6924109,63.616
6766302.446,462586.037,61.0297824,-069.6924089,63.967
6766303.932,462585.539,61.0297957,-069.6924184,64.145
6766305.809,462587.930,61.0298127,-069.6923745,64.408
6766303.181,462584.110,61.0297888,-069.6924447,64.332
6766307.461,462583.136,61.0298271,-069.6924635,64.383
6766312.628,462584.603,61.0298736,-069.6924374,64.731
6766309.661,462580.317,61.0298466,-069.6925161,64.973
6766314.229,462578.681,61.0298875,-069.6925473,64.733
6766316.775,462584.114,61.0299108,-069.6924472,64.885
6766313.521,462580.438,61.0298813,-069.6925146,65.676
6766316.124,462580.531,61.0299046,-069.6925134,65.370
6766319.304,462578.599,61.0299330,-069.6925498,65.462
6766316.485,462578.361,61.0299077,-069.6925536,65.566
6766320.381,462575.145,61.0299423,-069.6926139,65.425
6766317.930,462579.355,61.0299207,-069.6925355,65.475
6766323.345,462576.112,61.0299690,-069.6925966,65.712
6766321.324,462576.431,61.0299509,-069.6925903,65.713
6766321.099,462577.224,61.0299490,-069.6925756,65.733
6766327.306,462573.290,61.0300043,-069.6926496,66.874
6766324.665,462582.185,61.0299815,-069.6924845,65.443
6766325.848,462572.971,61.0299912,-069.6926552,66.303
6766332.758,462574.939,61.0300534,-069.6926202,66.130
6766325.622,462574.439,61.0299893,-069.6926280,67.670
6766332.040,462575.244,61.0300470,-069.6926144,66.884
6766327.883,462570.051,61.0300092,-069.6927097,66.487
6766325.285,462585.108,61.0299873,-069.6924305,63.561
6766332.780,462568.007,61.0300530,-069.6927484,68.657
6766332.318,462568.915,61.0300489,-069.6927315,68.995
6766333.467,462573.711,61.0300597,-069.6926430,69.060
6766338.435,462574.649,61.0301044,-069.6926266,70.079
6766336.015,462575.373,61.0300827,-069.6926128,69.898
6766348.399,462575.203,61.0301939,-069.6926183,68.939
6766339.512,462565.198,61.0301131,-069.6928017,68.821
6766338.201,462562.389,61.0301011,-069.6928535,69.280
6766337.236,462564.948,61.0300927,-069.6928059,68.765
6766341.251,462564.913,61.0301287,-069.6928073,68.530
6766340.558,462564.048,61.0301224,-069.6928232,69.668
6766342.420,462558.130,61.0301386,-069.6929331,69.396
6766344.080,462567.761,61.0301544,-069.6927552,68.532
6766345.639,462563.378,61.0301680,-069.6928366,68.857
6766345.165,462556.892,61.0301631,-069.6929565,68.261
6766346.033,462552.635,61.0301705,-069.6930355,68.051
6766344.080,462552.624,61.0301530,-069.6930353,67.937
